,ant,frame,video,colony,date,t,x,y
14086,265,24688,1,1,1/11/17,20:18:28,1528,820
14087,265,24689,1,1,1/11/17,20:18:28,1516,840
14088,265,24690,1,1,1/11/17,20:18:28,1508,844
14089,265,24691,1,1,1/11/17,20:18:28,1492,848
14090,265,24692,1,1,1/11/17,20:18:28,1460,884
14091,265,24693,1,1,1/11/17,20:18:28,1432,884
14092,265,24694,1,1,1/11/17,20:18:28,1432,880
14093,265,24695,1,1,1/11/17,20:18:28,1412,880
14094,265,24696,1,1,1/11/17,20:18:28,1412,880
14095,265,24697,1,1,1/11/17,20:18:28,1396,888
14096,265,24698,1,1,1/11/17,20:18:28,1388,892
14097,265,24699,1,1,1/11/17,20:18:28,1356,896
14098,265,24700,1,1,1/11/17,20:18:28,1340,904
14099,265,24701,1,1,1/11/17,20:18:29,1312,908
14100,265,24702,1,1,1/11/17,20:18:29,1296,908
14101,265,24703,1,1,1/11/17,20:18:29,1284,916
14102,265,24704,1,1,1/11/17,20:18:29,1284,908
14103,265,24705,1,1,1/11/17,20:18:29,1272,916
14104,265,24706,1,1,1/11/17,20:18:29,1280,860
14105,265,24707,1,1,1/11/17,20:18:29,1212,928
14106,265,24708,1,1,1/11/17,20:18:29,1216,912
14107,265,24709,1,1,1/11/17,20:18:29,1216,908
14108,265,24710,1,1,1/11/17,20:18:29,1220,904
14109,265,24711,1,1,1/11/17,20:18:29,1224,900
14110,265,24712,1,1,1/11/17,20:18:29,1224,900
14111,265,24713,1,1,1/11/17,20:18:29,1228,896
14112,265,24714,1,1,1/11/17,20:18:29,1188,880
14113,265,24715,1,1,1/11/17,20:18:29,1176,892
14114,265,24716,1,1,1/11/17,20:18:29,1164,896
14115,266,24715,1,1,1/11/17,20:18:29,244,540
14116,266,24716,1,1,1/11/17,20:18:29,260,556
14117,266,24717,1,1,1/11/17,20:18:29,312,588
14118,266,24718,1,1,1/11/17,20:18:29,352,604
14119,266,24719,1,1,1/11/17,20:18:29,396,624
14120,266,24720,1,1,1/11/17,20:18:29,428,636
14121,266,24721,1,1,1/11/17,20:18:29,472,656
14122,266,24722,1,1,1/11/17,20:18:29,472,656
14123,266,24723,1,1,1/11/17,20:18:29,564,676
14124,266,24724,1,1,1/11/17,20:18:29,600,684
14125,266,24725,1,1,1/11/17,20:18:29,640,700
14126,266,24726,1,1,1/11/17,20:18:30,704,712
14127,266,24727,1,1,1/11/17,20:18:30,748,728
14128,266,24728,1,1,1/11/17,20:18:30,804,748
14129,266,24729,1,1,1/11/17,20:18:30,840,768
14130,266,24730,1,1,1/11/17,20:18:30,876,788
14131,266,24731,1,1,1/11/17,20:18:30,920,800
14132,266,24732,1,1,1/11/17,20:18:30,956,820
14133,266,24733,1,1,1/11/17,20:18:30,988,836
14134,266,24734,1,1,1/11/17,20:18:30,1024,840
14135,266,24735,1,1,1/11/17,20:18:30,1060,848
14136,266,24736,1,1,1/11/17,20:18:30,1084,852
14137,266,24737,1,1,1/11/17,20:18:30,1112,860
14138,266,24738,1,1,1/11/17,20:18:30,1136,856
14139,266,24739,1,1,1/11/17,20:18:30,1164,864
14140,266,24740,1,1,1/11/17,20:18:30,1188,868
14141,266,24741,1,1,1/11/17,20:18:30,1208,868
14142,266,24742,1,1,1/11/17,20:18:30,1232,876
14143,266,24743,1,1,1/11/17,20:18:30,1252,888
14144,266,24744,1,1,1/11/17,20:18:30,1272,892
14145,266,24745,1,1,1/11/17,20:18:30,1292,900
14146,266,24746,1,1,1/11/17,20:18:30,1320,904
14147,266,24747,1,1,1/11/17,20:18:30,1328,904
14148,266,24748,1,1,1/11/17,20:18:30,1384,920
14149,266,24749,1,1,1/11/17,20:18:30,1408,916
14150,266,24750,1,1,1/11/17,20:18:30,1408,916
14151,266,24751,1,1,1/11/17,20:18:31,1412,920
14152,266,24752,1,1,1/11/17,20:18:31,1488,896
14153,266,24753,1,1,1/11/17,20:18:31,1512,892
14154,266,24754,1,1,1/11/17,20:18:31,1512,896
14155,266,24755,1,1,1/11/17,20:18:31,1560,892
14156,266,24756,1,1,1/11/17,20:18:31,1580,892
14157,266,24757,1,1,1/11/17,20:18:31,1600,892
14158,266,24758,1,1,1/11/17,20:18:31,1616,888
14159,266,24759,1,1,1/11/17,20:18:31,1632,884
14160,266,24760,1,1,1/11/17,20:18:31,1648,880
14161,266,24761,1,1,1/11/17,20:18:31,1676,876
14162,266,24762,1,1,1/11/17,20:18:31,1680,872
14163,266,24763,1,1,1/11/17,20:18:31,1680,868
14164,266,24764,1,1,1/11/17,20:18:31,1744,856
14165,266,24765,1,1,1/11/17,20:18:31,1788,844
14166,266,24766,1,1,1/11/17,20:18:31,1808,840
14167,266,24767,1,1,1/11/17,20:18:31,1836,828
14168,266,24768,1,1,1/11/17,20:18:31,1876,820
14169,269,24808,1,1,1/11/17,20:18:33,160,1024
14170,269,24809,1,1,1/11/17,20:18:33,172,1016
14171,269,24810,1,1,1/11/17,20:18:33,172,1020
14172,269,24811,1,1,1/11/17,20:18:33,176,1020
14173,269,24812,1,1,1/11/17,20:18:33,240,988
14174,269,24813,1,1,1/11/17,20:18:33,240,988
14175,269,24814,1,1,1/11/17,20:18:33,252,992
14176,269,24815,1,1,1/11/17,20:18:33,332,968
14177,269,24816,1,1,1/11/17,20:18:33,372,940
14178,269,24817,1,1,1/11/17,20:18:33,388,928
14179,269,24818,1,1,1/11/17,20:18:33,416,904
14180,269,24819,1,1,1/11/17,20:18:33,440,880
14181,269,24820,1,1,1/11/17,20:18:33,464,868
14182,269,24821,1,1,1/11/17,20:18:33,488,868
14183,269,24822,1,1,1/11/17,20:18:33,516,872
14184,269,24823,1,1,1/11/17,20:18:33,532,872
14185,269,24824,1,1,1/11/17,20:18:33,556,876
14186,269,24825,1,1,1/11/17,20:18:33,592,888
14187,269,24826,1,1,1/11/17,20:18:34,640,900
14188,269,24827,1,1,1/11/17,20:18:34,688,908
14189,269,24828,1,1,1/11/17,20:18:34,724,908
14190,269,24829,1,1,1/11/17,20:18:34,776,916
14191,269,24830,1,1,1/11/17,20:18:34,792,912
14192,269,24831,1,1,1/11/17,20:18:34,904,908
14193,269,24832,1,1,1/11/17,20:18:34,932,900
14194,269,24833,1,1,1/11/17,20:18:34,968,900
14195,269,24834,1,1,1/11/17,20:18:34,1000,896
14196,269,24835,1,1,1/11/17,20:18:34,1024,900
14197,269,24836,1,1,1/11/17,20:18:34,1044,892
14198,269,24837,1,1,1/11/17,20:18:34,1076,912
14199,269,24838,1,1,1/11/17,20:18:34,1080,920
14200,269,24839,1,1,1/11/17,20:18:34,1128,924
14201,269,24840,1,1,1/11/17,20:18:34,1144,928
14202,269,24841,1,1,1/11/17,20:18:34,1160,928
14203,269,24842,1,1,1/11/17,20:18:34,1184,924
14204,269,24843,1,1,1/11/17,20:18:34,1208,916
14205,269,24844,1,1,1/11/17,20:18:34,1232,908
14206,269,24845,1,1,1/11/17,20:18:34,1240,908
14207,269,24846,1,1,1/11/17,20:18:34,1260,908
14208,269,24847,1,1,1/11/17,20:18:34,1276,908
14209,269,24848,1,1,1/11/17,20:18:34,1288,900
14210,269,24849,1,1,1/11/17,20:18:34,1308,900
14211,269,24850,1,1,1/11/17,20:18:34,1328,904
14212,269,24851,1,1,1/11/17,20:18:35,1356,904
14213,269,24852,1,1,1/11/17,20:18:35,1372,900
14214,269,24853,1,1,1/11/17,20:18:35,1380,904
14215,269,24854,1,1,1/11/17,20:18:35,1384,904
14216,269,24855,1,1,1/11/17,20:18:35,1376,904
14217,269,24856,1,1,1/11/17,20:18:35,1388,904
14218,269,24857,1,1,1/11/17,20:18:35,1388,904
14219,269,24858,1,1,1/11/17,20:18:35,1396,908
14220,269,24859,1,1,1/11/17,20:18:35,1400,908
14221,269,24860,1,1,1/11/17,20:18:35,1408,912
14222,269,24861,1,1,1/11/17,20:18:35,1408,900
14223,269,24862,1,1,1/11/17,20:18:35,1408,912
14224,269,24863,1,1,1/11/17,20:18:35,1476,872
14225,269,24864,1,1,1/11/17,20:18:35,1504,864
14226,269,24865,1,1,1/11/17,20:18:35,1532,852
14227,269,24866,1,1,1/11/17,20:18:35,1564,844
14228,269,24867,1,1,1/11/17,20:18:35,1596,832
14229,269,24868,1,1,1/11/17,20:18:35,1628,828
14230,269,24869,1,1,1/11/17,20:18:35,1664,820
14231,269,24870,1,1,1/11/17,20:18:35,1688,812
14232,269,24871,1,1,1/11/17,20:18:35,1704,812
14233,269,24872,1,1,1/11/17,20:18:35,1724,804
14234,269,24873,1,1,1/11/17,20:18:35,1740,800
14235,269,24874,1,1,1/11/17,20:18:35,1768,776
14236,269,24875,1,1,1/11/17,20:18:35,1792,756
14237,269,24876,1,1,1/11/17,20:18:36,1808,740
14238,269,24877,1,1,1/11/17,20:18:36,1832,724
14239,269,24878,1,1,1/11/17,20:18:36,1840,724
14240,269,24879,1,1,1/11/17,20:18:36,1860,716
14241,270,24842,1,1,1/11/17,20:18:34,68,816
14242,270,24843,1,1,1/11/17,20:18:34,100,820
14243,270,24844,1,1,1/11/17,20:18:34,136,812
14244,270,24845,1,1,1/11/17,20:18:34,152,812
14245,270,24846,1,1,1/11/17,20:18:34,164,812
14246,270,24847,1,1,1/11/17,20:18:34,168,812
14247,270,24848,1,1,1/11/17,20:18:34,188,820
14248,270,24849,1,1,1/11/17,20:18:34,232,828
14249,270,24850,1,1,1/11/17,20:18:34,252,844
14250,270,24851,1,1,1/11/17,20:18:35,288,852
14251,270,24852,1,1,1/11/17,20:18:35,328,860
14252,270,24853,1,1,1/11/17,20:18:35,356,876
14253,270,24854,1,1,1/11/17,20:18:35,388,892
14254,270,24855,1,1,1/11/17,20:18:35,444,896
14255,270,24856,1,1,1/11/17,20:18:35,484,900
14256,270,24857,1,1,1/11/17,20:18:35,512,908
14257,270,24858,1,1,1/11/17,20:18:35,576,904
14258,270,24859,1,1,1/11/17,20:18:35,604,896
14259,270,24860,1,1,1/11/17,20:18:35,652,888
14260,270,24861,1,1,1/11/17,20:18:35,656,884
14261,270,24862,1,1,1/11/17,20:18:35,656,884
14262,270,24863,1,1,1/11/17,20:18:35,656,880
14263,270,24864,1,1,1/11/17,20:18:35,672,880
14264,270,24865,1,1,1/11/17,20:18:35,672,880
14265,270,24866,1,1,1/11/17,20:18:35,672,884
14266,270,24867,1,1,1/11/17,20:18:35,752,860
14267,270,24868,1,1,1/11/17,20:18:35,792,860
14268,270,24869,1,1,1/11/17,20:18:35,848,860
14269,270,24870,1,1,1/11/17,20:18:35,880,848
14270,270,24871,1,1,1/11/17,20:18:35,940,844
14271,270,24872,1,1,1/11/17,20:18:35,992,836
14272,270,24873,1,1,1/11/17,20:18:35,1016,828
14273,270,24874,1,1,1/11/17,20:18:35,1052,804
14274,270,24875,1,1,1/11/17,20:18:35,1084,780
14275,270,24876,1,1,1/11/17,20:18:36,1132,760
14276,270,24877,1,1,1/11/17,20:18:36,1136,756
14277,270,24878,1,1,1/11/17,20:18:36,1164,744
14278,270,24879,1,1,1/11/17,20:18:36,1168,732
14279,270,24880,1,1,1/11/17,20:18:36,1188,724
14280,270,24881,1,1,1/11/17,20:18:36,1200,716
14281,270,24882,1,1,1/11/17,20:18:36,1236,700
14282,270,24883,1,1,1/11/17,20:18:36,1260,688
14283,270,24884,1,1,1/11/17,20:18:36,1300,664
14284,270,24885,1,1,1/11/17,20:18:36,1328,652
14285,270,24886,1,1,1/11/17,20:18:36,1352,644
14286,270,24887,1,1,1/11/17,20:18:36,1384,636
14287,270,24888,1,1,1/11/17,20:18:36,1384,640
14288,270,24889,1,1,1/11/17,20:18:36,1392,640
14289,270,24890,1,1,1/11/17,20:18:36,1392,644
14290,270,24891,1,1,1/11/17,20:18:36,1396,644
14291,270,24892,1,1,1/11/17,20:18:36,1408,648
14292,270,24893,1,1,1/11/17,20:18:36,1408,648
14293,270,24894,1,1,1/11/17,20:18:36,1436,640
14294,270,24895,1,1,1/11/17,20:18:36,1440,648
14295,270,24896,1,1,1/11/17,20:18:36,1460,648
14296,270,24897,1,1,1/11/17,20:18:36,1464,652
14297,270,24898,1,1,1/11/17,20:18:36,1484,652
14298,270,24899,1,1,1/11/17,20:18:36,1488,656
14299,270,24900,1,1,1/11/17,20:18:36,1516,660
14300,270,24901,1,1,1/11/17,20:18:37,1536,656
14301,270,24902,1,1,1/11/17,20:18:37,1568,652
14302,270,24903,1,1,1/11/17,20:18:37,1612,652
14303,270,24904,1,1,1/11/17,20:18:37,1656,652
14304,270,24905,1,1,1/11/17,20:18:37,1688,644
14305,270,24906,1,1,1/11/17,20:18:37,1720,636
14306,270,24907,1,1,1/11/17,20:18:37,1748,628
14307,270,24908,1,1,1/11/17,20:18:37,1772,628
14308,270,24909,1,1,1/11/17,20:18:37,1800,628
14309,270,24910,1,1,1/11/17,20:18:37,1832,632
14310,270,24911,1,1,1/11/17,20:18:37,1860,628
14311,271,24847,1,1,1/11/17,20:18:34,1844,536
14312,271,24848,1,1,1/11/17,20:18:34,1812,540
14313,271,24849,1,1,1/11/17,20:18:34,1772,548
14314,271,24850,1,1,1/11/17,20:18:34,1732,560
14315,271,24851,1,1,1/11/17,20:18:35,1700,568
14316,271,24852,1,1,1/11/17,20:18:35,1656,588
14317,271,24853,1,1,1/11/17,20:18:35,1616,608
14318,271,24854,1,1,1/11/17,20:18:35,1596,616
14319,271,24855,1,1,1/11/17,20:18:35,1556,632
14320,271,24856,1,1,1/11/17,20:18:35,1516,640
14321,271,24857,1,1,1/11/17,20:18:35,1480,648
14322,271,24858,1,1,1/11/17,20:18:35,1452,648
14323,271,24859,1,1,1/11/17,20:18:35,1412,664
14324,271,24860,1,1,1/11/17,20:18:35,1372,668
14325,271,24861,1,1,1/11/17,20:18:35,1328,672
14326,271,24862,1,1,1/11/17,20:18:35,1284,680
14327,271,24863,1,1,1/11/17,20:18:35,1232,676
14328,271,24864,1,1,1/11/17,20:18:35,1212,672
14329,271,24865,1,1,1/11/17,20:18:35,1208,664
14330,271,24866,1,1,1/11/17,20:18:35,1204,660
14331,271,24867,1,1,1/11/17,20:18:35,1200,660
14332,271,24868,1,1,1/11/17,20:18:35,1196,656
14333,271,24869,1,1,1/11/17,20:18:35,1196,652
14334,271,24870,1,1,1/11/17,20:18:35,1184,648
14335,271,24871,1,1,1/11/17,20:18:35,1176,636
14336,271,24872,1,1,1/11/17,20:18:35,1148,620
14337,271,24873,1,1,1/11/17,20:18:35,1112,608
14338,271,24874,1,1,1/11/17,20:18:35,1076,592
14339,271,24875,1,1,1/11/17,20:18:35,1036,584
14340,271,24876,1,1,1/11/17,20:18:36,1008,576
14341,271,24877,1,1,1/11/17,20:18:36,972,568
14342,271,24878,1,1,1/11/17,20:18:36,932,576
14343,271,24879,1,1,1/11/17,20:18:36,888,592
14344,271,24880,1,1,1/11/17,20:18:36,848,596
14345,271,24881,1,1,1/11/17,20:18:36,808,604
14346,271,24882,1,1,1/11/17,20:18:36,780,616
14347,271,24883,1,1,1/11/17,20:18:36,740,640
14348,271,24884,1,1,1/11/17,20:18:36,708,664
14349,271,24885,1,1,1/11/17,20:18:36,676,680
14350,271,24886,1,1,1/11/17,20:18:36,660,696
14351,271,24887,1,1,1/11/17,20:18:36,640,708
14352,271,24888,1,1,1/11/17,20:18:36,604,736
14353,271,24889,1,1,1/11/17,20:18:36,564,768
14354,271,24890,1,1,1/11/17,20:18:36,540,784
14355,271,24891,1,1,1/11/17,20:18:36,500,816
14356,271,24892,1,1,1/11/17,20:18:36,472,828
14357,271,24893,1,1,1/11/17,20:18:36,460,840
14358,271,24894,1,1,1/11/17,20:18:36,452,848
14359,271,24895,1,1,1/11/17,20:18:36,444,852
14360,271,24896,1,1,1/11/17,20:18:36,420,868
14361,271,24897,1,1,1/11/17,20:18:36,396,912
14362,271,24898,1,1,1/11/17,20:18:36,372,948
14363,271,24899,1,1,1/11/17,20:18:36,356,960
14364,271,24900,1,1,1/11/17,20:18:36,316,976
14365,271,24901,1,1,1/11/17,20:18:37,308,976
14366,271,24902,1,1,1/11/17,20:18:37,276,1000
14367,271,24903,1,1,1/11/17,20:18:37,236,992
14368,271,24904,1,1,1/11/17,20:18:37,196,992
14369,271,24905,1,1,1/11/17,20:18:37,172,984
14370,271,24906,1,1,1/11/17,20:18:37,144,1000
14371,271,24907,1,1,1/11/17,20:18:37,100,1004
14372,271,24908,1,1,1/11/17,20:18:37,76,1028
14373,271,24909,1,1,1/11/17,20:18:37,76,1028
14374,271,24910,1,1,1/11/17,20:18:37,52,1032
14375,273,24869,1,1,1/11/17,20:18:35,1824,648
14376,273,24870,1,1,1/11/17,20:18:35,1804,648
14377,273,24871,1,1,1/11/17,20:18:35,1748,660
14378,273,24872,1,1,1/11/17,20:18:35,1708,664
14379,273,24873,1,1,1/11/17,20:18:35,1680,656
14380,273,24874,1,1,1/11/17,20:18:35,1644,652
14381,273,24875,1,1,1/11/17,20:18:35,1624,652
14382,273,24876,1,1,1/11/17,20:18:36,1596,636
14383,273,24877,1,1,1/11/17,20:18:36,1584,628
14384,273,24878,1,1,1/11/17,20:18:36,1580,620
14385,273,24879,1,1,1/11/17,20:18:36,1584,616
14386,273,24880,1,1,1/11/17,20:18:36,1576,604
14387,273,24881,1,1,1/11/17,20:18:36,1564,600
14388,273,24882,1,1,1/11/17,20:18:36,1556,592
14389,273,24883,1,1,1/11/17,20:18:36,1544,588
14390,273,24884,1,1,1/11/17,20:18:36,1508,548
14391,273,24885,1,1,1/11/17,20:18:36,1508,540
14392,273,24886,1,1,1/11/17,20:18:36,1512,536
14393,273,24887,1,1,1/11/17,20:18:36,1492,520
14394,273,24888,1,1,1/11/17,20:18:36,1476,500
14395,273,24889,1,1,1/11/17,20:18:36,1488,496
14396,273,24890,1,1,1/11/17,20:18:36,1496,500
14397,273,24891,1,1,1/11/17,20:18:36,1508,492
14398,273,24892,1,1,1/11/17,20:18:36,1504,492
14399,273,24893,1,1,1/11/17,20:18:36,1504,492
14400,273,24894,1,1,1/11/17,20:18:36,1508,492
14401,273,24895,1,1,1/11/17,20:18:36,1508,492
14402,273,24896,1,1,1/11/17,20:18:36,1508,492
14403,273,24897,1,1,1/11/17,20:18:36,1504,496
14404,273,24898,1,1,1/11/17,20:18:36,1500,496
14405,273,24899,1,1,1/11/17,20:18:36,1500,492
14406,273,24900,1,1,1/11/17,20:18:36,1496,496
14407,273,24901,1,1,1/11/17,20:18:37,1492,492
14408,273,24902,1,1,1/11/17,20:18:37,1472,484
14409,273,24903,1,1,1/11/17,20:18:37,1464,468
14410,273,24904,1,1,1/11/17,20:18:37,1436,452
14411,273,24905,1,1,1/11/17,20:18:37,1404,448
14412,273,24906,1,1,1/11/17,20:18:37,1420,452
14413,273,24907,1,1,1/11/17,20:18:37,1352,444
14414,273,24908,1,1,1/11/17,20:18:37,1324,444
14415,273,24909,1,1,1/11/17,20:18:37,1312,444
14416,273,24910,1,1,1/11/17,20:18:37,1276,436
14417,273,24911,1,1,1/11/17,20:18:37,1228,436
14418,273,24912,1,1,1/11/17,20:18:37,1212,436
14419,273,24913,1,1,1/11/17,20:18:37,1144,432
14420,273,24914,1,1,1/11/17,20:18:37,1112,432
14421,273,24915,1,1,1/11/17,20:18:37,1084,436
14422,273,24916,1,1,1/11/17,20:18:37,1068,440
14423,273,24917,1,1,1/11/17,20:18:37,1056,440
14424,273,24918,1,1,1/11/17,20:18:37,996,448
14425,273,24919,1,1,1/11/17,20:18:37,968,460
14426,273,24920,1,1,1/11/17,20:18:37,940,476
14427,273,24921,1,1,1/11/17,20:18:37,940,472
14428,273,24922,1,1,1/11/17,20:18:37,940,468
14429,273,24923,1,1,1/11/17,20:18:37,948,468
14430,273,24924,1,1,1/11/17,20:18:37,944,460
14431,273,24925,1,1,1/11/17,20:18:37,960,468
14432,273,24926,1,1,1/11/17,20:18:38,960,464
14433,273,24927,1,1,1/11/17,20:18:38,964,464
14434,273,24928,1,1,1/11/17,20:18:38,960,472
14435,273,24929,1,1,1/11/17,20:18:38,964,472
14436,273,24930,1,1,1/11/17,20:18:38,964,468
14437,273,24931,1,1,1/11/17,20:18:38,960,464
14438,273,24932,1,1,1/11/17,20:18:38,960,464
14439,273,24933,1,1,1/11/17,20:18:38,960,468
14440,273,24934,1,1,1/11/17,20:18:38,960,464
14441,273,24935,1,1,1/11/17,20:18:38,944,468
14442,273,24936,1,1,1/11/17,20:18:38,976,424
14443,273,24937,1,1,1/11/17,20:18:38,984,428
14444,273,24938,1,1,1/11/17,20:18:38,1032,404
14445,273,24939,1,1,1/11/17,20:18:38,1036,388
14446,273,24940,1,1,1/11/17,20:18:38,1056,380
14447,273,24941,1,1,1/11/17,20:18:38,1076,392
14448,273,24942,1,1,1/11/17,20:18:38,1080,392
14449,273,24943,1,1,1/11/17,20:18:38,1088,396
14450,273,24944,1,1,1/11/17,20:18:38,1100,404
14451,273,24945,1,1,1/11/17,20:18:38,1104,400
14452,273,24946,1,1,1/11/17,20:18:38,1108,396
14453,273,24947,1,1,1/11/17,20:18:38,1112,392
14454,273,24948,1,1,1/11/17,20:18:38,1116,388
14455,273,24949,1,1,1/11/17,20:18:38,1116,384
14456,273,24950,1,1,1/11/17,20:18:38,1120,384
14457,273,24951,1,1,1/11/17,20:18:39,1120,384
14458,273,24952,1,1,1/11/17,20:18:39,1120,384
14459,273,24953,1,1,1/11/17,20:18:39,1120,384
14460,273,24954,1,1,1/11/17,20:18:39,1136,384
14461,273,24955,1,1,1/11/17,20:18:39,1132,388
14462,273,24956,1,1,1/11/17,20:18:39,1132,388
14463,273,24957,1,1,1/11/17,20:18:39,1132,392
14464,273,24958,1,1,1/11/17,20:18:39,1132,392
14465,273,24959,1,1,1/11/17,20:18:39,1132,392
14466,273,24960,1,1,1/11/17,20:18:39,1132,392
14467,273,24961,1,1,1/11/17,20:18:39,1132,392
14468,273,24962,1,1,1/11/17,20:18:39,1132,392
14469,273,24963,1,1,1/11/17,20:18:39,1128,380
14470,273,24964,1,1,1/11/17,20:18:39,1124,368
14471,273,24965,1,1,1/11/17,20:18:39,1120,356
14472,273,24966,1,1,1/11/17,20:18:39,1116,344
14473,273,24967,1,1,1/11/17,20:18:39,1116,332
14474,273,24968,1,1,1/11/17,20:18:39,1116,328
14475,273,24969,1,1,1/11/17,20:18:39,1116,328
14476,273,24970,1,1,1/11/17,20:18:39,1116,332
14477,273,24971,1,1,1/11/17,20:18:39,1116,336
14478,273,24972,1,1,1/11/17,20:18:39,1112,340
14479,273,24973,1,1,1/11/17,20:18:39,1116,344
14480,273,24974,1,1,1/11/17,20:18:39,1104,352
14481,273,24975,1,1,1/11/17,20:18:39,1104,360
14482,273,24976,1,1,1/11/17,20:18:40,1104,368
14483,273,24977,1,1,1/11/17,20:18:40,1100,376
14484,273,24978,1,1,1/11/17,20:18:40,1100,372
14485,273,24979,1,1,1/11/17,20:18:40,1092,368
14486,273,24980,1,1,1/11/17,20:18:40,1088,376
14487,273,24981,1,1,1/11/17,20:18:40,1092,372
14488,273,24982,1,1,1/11/17,20:18:40,1092,376
14489,273,24983,1,1,1/11/17,20:18:40,1088,376
14490,273,24984,1,1,1/11/17,20:18:40,1080,368
14491,273,24985,1,1,1/11/17,20:18:40,1072,368
14492,273,24986,1,1,1/11/17,20:18:40,1068,376
14493,273,24987,1,1,1/11/17,20:18:40,1068,392
14494,273,24988,1,1,1/11/17,20:18:40,1080,404
14495,273,24989,1,1,1/11/17,20:18:40,1084,412
14496,273,24990,1,1,1/11/17,20:18:40,1088,416
14497,273,24991,1,1,1/11/17,20:18:40,1092,420
14498,273,24992,1,1,1/11/17,20:18:40,1092,420
14499,273,24993,1,1,1/11/17,20:18:40,1092,420
14500,273,24994,1,1,1/11/17,20:18:40,1104,416
14501,273,24995,1,1,1/11/17,20:18:40,1100,412
14502,273,24996,1,1,1/11/17,20:18:40,1080,372
14503,273,24997,1,1,1/11/17,20:18:40,1076,372
14504,273,24998,1,1,1/11/17,20:18:40,1084,376
14505,273,24999,1,1,1/11/17,20:18:40,1084,380
14506,273,25000,1,1,1/11/17,20:18:40,1088,376
14507,273,25001,1,1,1/11/17,20:18:41,1084,368
14508,273,25002,1,1,1/11/17,20:18:41,1084,372
14509,273,25003,1,1,1/11/17,20:18:41,1080,368
14510,273,25004,1,1,1/11/17,20:18:41,1088,364
14511,273,25005,1,1,1/11/17,20:18:41,1084,364
14512,273,25006,1,1,1/11/17,20:18:41,1080,352
14513,273,25007,1,1,1/11/17,20:18:41,1084,348
14514,273,25008,1,1,1/11/17,20:18:41,1084,348
14515,273,25009,1,1,1/11/17,20:18:41,1084,348
14516,273,25010,1,1,1/11/17,20:18:41,1084,352
14517,273,25011,1,1,1/11/17,20:18:41,1072,352
14518,273,25012,1,1,1/11/17,20:18:41,1020,340
14519,273,25013,1,1,1/11/17,20:18:41,1028,348
14520,273,25014,1,1,1/11/17,20:18:41,1040,356
14521,273,25015,1,1,1/11/17,20:18:41,992,364
14522,273,25016,1,1,1/11/17,20:18:41,988,368
14523,273,25017,1,1,1/11/17,20:18:41,988,368
14524,273,25018,1,1,1/11/17,20:18:41,984,368
14525,273,25019,1,1,1/11/17,20:18:41,1008,372
14526,273,25020,1,1,1/11/17,20:18:41,992,344
14527,273,25021,1,1,1/11/17,20:18:41,956,348
14528,273,25022,1,1,1/11/17,20:18:41,960,340
14529,273,25023,1,1,1/11/17,20:18:41,960,344
14530,273,25024,1,1,1/11/17,20:18:41,960,348
14531,273,25025,1,1,1/11/17,20:18:41,964,348
14532,273,25026,1,1,1/11/17,20:18:42,964,348
14533,273,25027,1,1,1/11/17,20:18:42,964,348
14534,273,25028,1,1,1/11/17,20:18:42,968,344
14535,273,25029,1,1,1/11/17,20:18:42,964,344
14536,273,25030,1,1,1/11/17,20:18:42,964,344
14537,273,25031,1,1,1/11/17,20:18:42,964,340
14538,273,25032,1,1,1/11/17,20:18:42,968,336
14539,273,25033,1,1,1/11/17,20:18:42,968,336
14540,273,25034,1,1,1/11/17,20:18:42,968,336
14541,273,25035,1,1,1/11/17,20:18:42,968,340
14542,273,25036,1,1,1/11/17,20:18:42,968,332
14543,273,25037,1,1,1/11/17,20:18:42,968,332
14544,273,25038,1,1,1/11/17,20:18:42,960,324
14545,273,25039,1,1,1/11/17,20:18:42,956,324
14546,273,25040,1,1,1/11/17,20:18:42,940,308
14547,273,25041,1,1,1/11/17,20:18:42,940,296
14548,273,25042,1,1,1/11/17,20:18:42,936,288
14549,273,25043,1,1,1/11/17,20:18:42,928,280
14550,273,25044,1,1,1/11/17,20:18:42,928,280
14551,273,25045,1,1,1/11/17,20:18:42,928,280
14552,273,25046,1,1,1/11/17,20:18:42,928,232
14553,273,25047,1,1,1/11/17,20:18:42,884,204
14554,273,25048,1,1,1/11/17,20:18:42,852,180
14555,273,25049,1,1,1/11/17,20:18:42,816,176
14556,273,25050,1,1,1/11/17,20:18:42,780,176
14557,273,25051,1,1,1/11/17,20:18:43,752,180
14558,273,25052,1,1,1/11/17,20:18:43,728,180
14559,273,25053,1,1,1/11/17,20:18:43,704,184
14560,273,25054,1,1,1/11/17,20:18:43,660,184
14561,273,25055,1,1,1/11/17,20:18:43,628,192
14562,273,25056,1,1,1/11/17,20:18:43,580,184
14563,273,25057,1,1,1/11/17,20:18:43,544,192
14564,273,25058,1,1,1/11/17,20:18:43,536,200
14565,273,25059,1,1,1/11/17,20:18:43,508,184
14566,273,25060,1,1,1/11/17,20:18:43,476,208
14567,273,25061,1,1,1/11/17,20:18:43,476,204
14568,273,25062,1,1,1/11/17,20:18:43,456,204
14569,273,25063,1,1,1/11/17,20:18:43,440,208
14570,273,25064,1,1,1/11/17,20:18:43,440,192
14571,273,25065,1,1,1/11/17,20:18:43,436,192
14572,273,25066,1,1,1/11/17,20:18:43,384,232
14573,273,25067,1,1,1/11/17,20:18:43,380,236
