,ant,frame,video,colony,date,t,x,y
1027854,41,2349,3,6,1/15/17,20:19:19,1264,164
1027855,41,2350,3,6,1/15/17,20:19:19,1272,160
1027856,41,2351,3,6,1/15/17,20:19:19,1292,156
1027857,41,2352,3,6,1/15/17,20:19:19,1304,148
1027858,41,2353,3,6,1/15/17,20:19:19,1328,148
1027859,41,2354,3,6,1/15/17,20:19:19,1344,140
1027860,41,2355,3,6,1/15/17,20:19:19,1360,140
1027861,41,2356,3,6,1/15/17,20:19:19,1376,140
1027862,41,2357,3,6,1/15/17,20:19:19,1396,140
1027863,41,2358,3,6,1/15/17,20:19:19,1412,132
1027864,41,2359,3,6,1/15/17,20:19:19,1436,128
1027865,41,2360,3,6,1/15/17,20:19:19,1452,124
1027866,41,2361,3,6,1/15/17,20:19:19,1472,124
1027867,41,2362,3,6,1/15/17,20:19:19,1488,116
1027868,41,2363,3,6,1/15/17,20:19:19,1508,112
1027869,41,2364,3,6,1/15/17,20:19:19,1524,112
1027870,41,2365,3,6,1/15/17,20:19:19,1532,104
1027871,41,2366,3,6,1/15/17,20:19:19,1544,104
1027872,41,2367,3,6,1/15/17,20:19:19,1548,104
1027873,41,2368,3,6,1/15/17,20:19:20,1560,108
1027874,41,2369,3,6,1/15/17,20:19:20,1576,108
1027875,41,2370,3,6,1/15/17,20:19:20,1580,104
1027876,41,2371,3,6,1/15/17,20:19:20,1588,100
1027877,41,2372,3,6,1/15/17,20:19:20,1596,100
1027878,41,2373,3,6,1/15/17,20:19:20,1612,92
1027879,41,2374,3,6,1/15/17,20:19:20,1628,92
1027880,41,2375,3,6,1/15/17,20:19:20,1644,84
1027881,41,2376,3,6,1/15/17,20:19:20,1656,76
1027882,41,2377,3,6,1/15/17,20:19:20,1664,68
1027883,41,2378,3,6,1/15/17,20:19:20,1676,56
1027884,41,2379,3,6,1/15/17,20:19:20,1688,52
1027885,41,2380,3,6,1/15/17,20:19:20,1696,44
1027886,41,2381,3,6,1/15/17,20:19:20,1716,40
1027887,41,2382,3,6,1/15/17,20:19:20,1728,32
1027888,41,2383,3,6,1/15/17,20:19:20,1748,32
1027889,41,2384,3,6,1/15/17,20:19:20,1760,16
1027890,41,2385,3,6,1/15/17,20:19:20,1768,8
1027891,41,2386,3,6,1/15/17,20:19:20,1776,4
1027892,41,2387,3,6,1/15/17,20:19:20,1784,8
1027893,41,2388,3,6,1/15/17,20:19:20,1792,8
1027894,41,2389,3,6,1/15/17,20:19:20,1792,4
1027895,41,2390,3,6,1/15/17,20:19:20,1792,4
1027896,41,2391,3,6,1/15/17,20:19:20,1796,4
1027897,41,2392,3,6,1/15/17,20:19:20,1800,8
1027898,41,2393,3,6,1/15/17,20:19:20,1804,8
1027899,41,2394,3,6,1/15/17,20:19:20,1804,4
1027900,41,2395,3,6,1/15/17,20:19:20,1812,4
1027901,41,2396,3,6,1/15/17,20:19:20,1824,4
1027902,41,2397,3,6,1/15/17,20:19:20,1832,4
1027903,41,2398,3,6,1/15/17,20:19:21,1844,4
1027904,41,2399,3,6,1/15/17,20:19:21,1852,4
1027905,41,2400,3,6,1/15/17,20:19:21,1864,4
1027906,41,2401,3,6,1/15/17,20:19:21,1872,4
1027907,41,2402,3,6,1/15/17,20:19:21,1872,4
1027908,42,2325,3,6,1/15/17,20:19:18,72,540
1027909,42,2326,3,6,1/15/17,20:19:18,88,536
1027910,42,2327,3,6,1/15/17,20:19:18,104,532
1027911,42,2328,3,6,1/15/17,20:19:18,120,532
1027912,42,2329,3,6,1/15/17,20:19:18,140,524
1027913,42,2330,3,6,1/15/17,20:19:18,160,524
1027914,42,2331,3,6,1/15/17,20:19:18,180,516
1027915,42,2332,3,6,1/15/17,20:19:18,196,508
1027916,42,2333,3,6,1/15/17,20:19:18,212,508
1027917,42,2334,3,6,1/15/17,20:19:18,232,496
1027918,42,2335,3,6,1/15/17,20:19:18,252,492
1027919,42,2336,3,6,1/15/17,20:19:18,268,484
1027920,42,2337,3,6,1/15/17,20:19:18,296,476
1027921,42,2338,3,6,1/15/17,20:19:19,312,472
1027922,42,2339,3,6,1/15/17,20:19:19,336,468
1027923,42,2340,3,6,1/15/17,20:19:19,356,464
1027924,42,2341,3,6,1/15/17,20:19:19,376,460
1027925,42,2342,3,6,1/15/17,20:19:19,400,452
1027926,42,2343,3,6,1/15/17,20:19:19,420,448
1027927,42,2344,3,6,1/15/17,20:19:19,436,444
1027928,42,2345,3,6,1/15/17,20:19:19,456,440
1027929,42,2346,3,6,1/15/17,20:19:19,472,436
1027930,42,2347,3,6,1/15/17,20:19:19,496,436
1027931,42,2348,3,6,1/15/17,20:19:19,516,436
1027932,42,2349,3,6,1/15/17,20:19:19,544,432
1027933,42,2350,3,6,1/15/17,20:19:19,568,432
1027934,42,2351,3,6,1/15/17,20:19:19,596,432
1027935,42,2352,3,6,1/15/17,20:19:19,624,420
1027936,42,2353,3,6,1/15/17,20:19:19,640,412
1027937,42,2354,3,6,1/15/17,20:19:19,664,400
1027938,42,2355,3,6,1/15/17,20:19:19,684,392
1027939,42,2356,3,6,1/15/17,20:19:19,720,376
1027940,42,2357,3,6,1/15/17,20:19:19,740,364
1027941,42,2358,3,6,1/15/17,20:19:19,760,356
1027942,42,2359,3,6,1/15/17,20:19:19,780,344
1027943,42,2360,3,6,1/15/17,20:19:19,792,336
1027944,42,2361,3,6,1/15/17,20:19:19,800,336
1027945,42,2362,3,6,1/15/17,20:19:19,808,332
1027946,42,2363,3,6,1/15/17,20:19:19,812,332
1027947,42,2364,3,6,1/15/17,20:19:19,824,332
1027948,42,2365,3,6,1/15/17,20:19:19,844,332
1027949,42,2366,3,6,1/15/17,20:19:19,864,328
1027950,42,2367,3,6,1/15/17,20:19:19,884,320
1027951,42,2368,3,6,1/15/17,20:19:20,904,312
1027952,42,2369,3,6,1/15/17,20:19:20,932,308
1027953,42,2370,3,6,1/15/17,20:19:20,956,308
1027954,42,2371,3,6,1/15/17,20:19:20,976,304
1027955,42,2372,3,6,1/15/17,20:19:20,992,300
1027956,42,2373,3,6,1/15/17,20:19:20,1012,292
1027957,42,2374,3,6,1/15/17,20:19:20,1024,284
1027958,42,2375,3,6,1/15/17,20:19:20,1036,276
1027959,42,2376,3,6,1/15/17,20:19:20,1040,272
1027960,42,2377,3,6,1/15/17,20:19:20,1040,272
1027961,42,2378,3,6,1/15/17,20:19:20,1036,268
1027962,42,2379,3,6,1/15/17,20:19:20,1036,264
1027963,42,2380,3,6,1/15/17,20:19:20,1036,260
1027964,42,2381,3,6,1/15/17,20:19:20,1044,252
1027965,42,2382,3,6,1/15/17,20:19:20,1056,244
1027966,42,2383,3,6,1/15/17,20:19:20,1064,236
1027967,42,2384,3,6,1/15/17,20:19:20,1072,228
1027968,42,2385,3,6,1/15/17,20:19:20,1088,220
1027969,42,2386,3,6,1/15/17,20:19:20,1100,220
1027970,42,2387,3,6,1/15/17,20:19:20,1112,212
1027971,42,2388,3,6,1/15/17,20:19:20,1128,212
1027972,42,2389,3,6,1/15/17,20:19:20,1152,200
1027973,42,2390,3,6,1/15/17,20:19:20,1160,200
1027974,42,2391,3,6,1/15/17,20:19:20,1188,196
1027975,42,2392,3,6,1/15/17,20:19:20,1212,196
1027976,42,2393,3,6,1/15/17,20:19:20,1220,196
1027977,42,2394,3,6,1/15/17,20:19:20,1248,188
1027978,42,2395,3,6,1/15/17,20:19:20,1260,180
1027979,42,2396,3,6,1/15/17,20:19:20,1308,180
1027980,42,2397,3,6,1/15/17,20:19:20,1292,184
1027981,42,2398,3,6,1/15/17,20:19:21,1284,188
1027982,42,2399,3,6,1/15/17,20:19:21,1268,192
1027983,42,2400,3,6,1/15/17,20:19:21,1248,196
1027984,42,2401,3,6,1/15/17,20:19:21,1228,208
1027985,42,2402,3,6,1/15/17,20:19:21,1216,212
1027986,42,2403,3,6,1/15/17,20:19:21,1188,220
1027987,42,2404,3,6,1/15/17,20:19:21,1168,224
1027988,42,2405,3,6,1/15/17,20:19:21,1152,216
1027989,42,2406,3,6,1/15/17,20:19:21,1148,212
1027990,42,2407,3,6,1/15/17,20:19:21,1100,236
1027991,42,2408,3,6,1/15/17,20:19:21,1080,236
1027992,42,2409,3,6,1/15/17,20:19:21,1056,236
1027993,42,2410,3,6,1/15/17,20:19:21,1036,236
1027994,42,2411,3,6,1/15/17,20:19:21,1008,240
1027995,42,2412,3,6,1/15/17,20:19:21,996,244
1027996,42,2413,3,6,1/15/17,20:19:21,980,252
1027997,42,2414,3,6,1/15/17,20:19:21,964,252
1027998,42,2415,3,6,1/15/17,20:19:21,932,260
1027999,42,2416,3,6,1/15/17,20:19:21,912,256
1028000,42,2417,3,6,1/15/17,20:19:21,880,264
1028001,42,2418,3,6,1/15/17,20:19:21,864,276
1028002,42,2419,3,6,1/15/17,20:19:21,840,284
1028003,42,2420,3,6,1/15/17,20:19:21,828,284
1028004,42,2421,3,6,1/15/17,20:19:21,828,280
1028005,42,2422,3,6,1/15/17,20:19:21,812,284
1028006,42,2423,3,6,1/15/17,20:19:21,800,292
1028007,42,2424,3,6,1/15/17,20:19:21,788,296
1028008,42,2425,3,6,1/15/17,20:19:21,776,304
1028009,42,2426,3,6,1/15/17,20:19:21,808,320
1028010,42,2427,3,6,1/15/17,20:19:21,816,320
1028011,42,2428,3,6,1/15/17,20:19:22,808,308
1028012,42,2429,3,6,1/15/17,20:19:22,808,308
1028013,42,2430,3,6,1/15/17,20:19:22,808,312
1028014,42,2431,3,6,1/15/17,20:19:22,808,320
1028015,42,2432,3,6,1/15/17,20:19:22,828,304
1028016,42,2433,3,6,1/15/17,20:19:22,848,288
1028017,42,2434,3,6,1/15/17,20:19:22,856,284
1028018,42,2435,3,6,1/15/17,20:19:22,868,280
1028019,42,2436,3,6,1/15/17,20:19:22,884,272
1028020,42,2437,3,6,1/15/17,20:19:22,884,272
1028021,42,2438,3,6,1/15/17,20:19:22,904,264
1028022,42,2439,3,6,1/15/17,20:19:22,924,256
1028023,42,2440,3,6,1/15/17,20:19:22,956,260
1028024,42,2441,3,6,1/15/17,20:19:22,984,252
1028025,42,2442,3,6,1/15/17,20:19:22,996,248
1028026,42,2443,3,6,1/15/17,20:19:22,1000,248
1028027,44,2376,3,6,1/15/17,20:19:20,112,540
1028028,44,2377,3,6,1/15/17,20:19:20,128,544
1028029,44,2378,3,6,1/15/17,20:19:20,144,540
1028030,44,2379,3,6,1/15/17,20:19:20,156,540
1028031,44,2380,3,6,1/15/17,20:19:20,176,536
1028032,44,2381,3,6,1/15/17,20:19:20,196,536
1028033,44,2382,3,6,1/15/17,20:19:20,208,532
1028034,44,2383,3,6,1/15/17,20:19:20,224,532
1028035,44,2384,3,6,1/15/17,20:19:20,244,528
1028036,44,2385,3,6,1/15/17,20:19:20,260,524
1028037,44,2386,3,6,1/15/17,20:19:20,284,524
1028038,44,2387,3,6,1/15/17,20:19:20,308,520
1028039,44,2388,3,6,1/15/17,20:19:20,332,516
1028040,44,2389,3,6,1/15/17,20:19:20,356,508
1028041,44,2390,3,6,1/15/17,20:19:20,376,500
1028042,44,2391,3,6,1/15/17,20:19:20,404,492
1028043,44,2392,3,6,1/15/17,20:19:20,416,488
1028044,44,2393,3,6,1/15/17,20:19:20,420,484
1028045,44,2394,3,6,1/15/17,20:19:20,428,476
1028046,44,2395,3,6,1/15/17,20:19:20,440,468
1028047,44,2396,3,6,1/15/17,20:19:20,456,460
1028048,44,2397,3,6,1/15/17,20:19:20,476,452
1028049,44,2398,3,6,1/15/17,20:19:21,492,444
1028050,44,2399,3,6,1/15/17,20:19:21,520,436
1028051,44,2400,3,6,1/15/17,20:19:21,540,428
1028052,44,2401,3,6,1/15/17,20:19:21,568,420
1028053,44,2402,3,6,1/15/17,20:19:21,592,416
1028054,44,2403,3,6,1/15/17,20:19:21,612,412
1028055,44,2404,3,6,1/15/17,20:19:21,636,408
1028056,44,2405,3,6,1/15/17,20:19:21,660,404
1028057,44,2406,3,6,1/15/17,20:19:21,684,396
1028058,44,2407,3,6,1/15/17,20:19:21,708,392
1028059,44,2408,3,6,1/15/17,20:19:21,736,384
1028060,44,2409,3,6,1/15/17,20:19:21,764,384
1028061,44,2410,3,6,1/15/17,20:19:21,788,380
1028062,44,2411,3,6,1/15/17,20:19:21,816,380
1028063,44,2412,3,6,1/15/17,20:19:21,844,380
1028064,44,2413,3,6,1/15/17,20:19:21,868,376
1028065,44,2414,3,6,1/15/17,20:19:21,896,372
1028066,44,2415,3,6,1/15/17,20:19:21,916,368
1028067,44,2416,3,6,1/15/17,20:19:21,940,364
1028068,44,2417,3,6,1/15/17,20:19:21,964,352
1028069,44,2418,3,6,1/15/17,20:19:21,980,344
1028070,44,2419,3,6,1/15/17,20:19:21,996,340
1028071,44,2420,3,6,1/15/17,20:19:21,1008,336
1028072,44,2421,3,6,1/15/17,20:19:21,1016,332
1028073,44,2422,3,6,1/15/17,20:19:21,1024,324
1028074,44,2423,3,6,1/15/17,20:19:21,1044,312
1028075,44,2424,3,6,1/15/17,20:19:21,1060,304
1028076,44,2425,3,6,1/15/17,20:19:21,1076,300
1028077,44,2426,3,6,1/15/17,20:19:21,1088,292
1028078,44,2427,3,6,1/15/17,20:19:21,1108,284
1028079,44,2428,3,6,1/15/17,20:19:22,1128,280
1028080,44,2429,3,6,1/15/17,20:19:22,1144,276
1028081,44,2430,3,6,1/15/17,20:19:22,1164,272
1028082,44,2431,3,6,1/15/17,20:19:22,1180,264
1028083,44,2432,3,6,1/15/17,20:19:22,1200,256
1028084,44,2433,3,6,1/15/17,20:19:22,1220,248
1028085,44,2434,3,6,1/15/17,20:19:22,1236,240
1028086,44,2435,3,6,1/15/17,20:19:22,1256,236
1028087,44,2436,3,6,1/15/17,20:19:22,1276,228
1028088,44,2437,3,6,1/15/17,20:19:22,1296,220
1028089,44,2438,3,6,1/15/17,20:19:22,1308,212
1028090,44,2439,3,6,1/15/17,20:19:22,1324,204
1028091,44,2440,3,6,1/15/17,20:19:22,1336,196
1028092,44,2441,3,6,1/15/17,20:19:22,1348,184
1028093,44,2442,3,6,1/15/17,20:19:22,1364,180
1028094,44,2443,3,6,1/15/17,20:19:22,1384,172
1028095,44,2444,3,6,1/15/17,20:19:22,1396,164
1028096,44,2445,3,6,1/15/17,20:19:22,1420,160
1028097,44,2446,3,6,1/15/17,20:19:22,1436,156
1028098,44,2447,3,6,1/15/17,20:19:22,1456,152
1028099,44,2448,3,6,1/15/17,20:19:22,1472,148
1028100,44,2449,3,6,1/15/17,20:19:22,1492,148
1028101,44,2450,3,6,1/15/17,20:19:22,1508,140
1028102,44,2451,3,6,1/15/17,20:19:22,1528,136
1028103,44,2452,3,6,1/15/17,20:19:22,1544,132
1028104,44,2453,3,6,1/15/17,20:19:22,1556,124
1028105,44,2454,3,6,1/15/17,20:19:22,1568,120
1028106,44,2455,3,6,1/15/17,20:19:22,1576,112
1028107,44,2456,3,6,1/15/17,20:19:22,1588,108
1028108,44,2457,3,6,1/15/17,20:19:22,1600,100
1028109,44,2458,3,6,1/15/17,20:19:23,1616,92
1028110,44,2459,3,6,1/15/17,20:19:23,1624,84
1028111,44,2460,3,6,1/15/17,20:19:23,1640,76
1028112,44,2461,3,6,1/15/17,20:19:23,1644,76
1028113,44,2462,3,6,1/15/17,20:19:23,1648,72
1028114,44,2463,3,6,1/15/17,20:19:23,1656,68
1028115,44,2464,3,6,1/15/17,20:19:23,1660,64
1028116,44,2465,3,6,1/15/17,20:19:23,1648,64
1028117,44,2466,3,6,1/15/17,20:19:23,1692,52
1028118,44,2467,3,6,1/15/17,20:19:23,1700,48
1028119,44,2468,3,6,1/15/17,20:19:23,1720,40
1028120,44,2469,3,6,1/15/17,20:19:23,1736,36
1028121,44,2470,3,6,1/15/17,20:19:23,1744,28
1028122,44,2471,3,6,1/15/17,20:19:23,1748,32
1028123,44,2472,3,6,1/15/17,20:19:23,1792,24
1028124,44,2473,3,6,1/15/17,20:19:23,1792,24
1028125,44,2474,3,6,1/15/17,20:19:23,1792,8
1028126,44,2475,3,6,1/15/17,20:19:23,1788,12
1028127,44,2476,3,6,1/15/17,20:19:23,1784,8
1028128,44,2477,3,6,1/15/17,20:19:23,1776,8
1028129,44,2478,3,6,1/15/17,20:19:23,1776,8
1028130,44,2479,3,6,1/15/17,20:19:23,1780,4
1028131,44,2480,3,6,1/15/17,20:19:23,1784,4
1028132,44,2481,3,6,1/15/17,20:19:23,1784,4
1028133,44,2482,3,6,1/15/17,20:19:23,1784,4
1028134,44,2483,3,6,1/15/17,20:19:23,1784,8
1028135,44,2484,3,6,1/15/17,20:19:23,1768,8
1028136,44,2485,3,6,1/15/17,20:19:23,1764,12
1028137,44,2486,3,6,1/15/17,20:19:23,1764,8
1028138,44,2487,3,6,1/15/17,20:19:23,1760,8
1028139,44,2488,3,6,1/15/17,20:19:24,1760,8
1028140,44,2489,3,6,1/15/17,20:19:24,1752,8
1028141,44,2490,3,6,1/15/17,20:19:24,1744,8
1028142,44,2491,3,6,1/15/17,20:19:24,1744,20
1028143,44,2492,3,6,1/15/17,20:19:24,1744,20
1028144,44,2493,3,6,1/15/17,20:19:24,1744,20
1028145,44,2494,3,6,1/15/17,20:19:24,1748,20
1028146,44,2495,3,6,1/15/17,20:19:24,1752,20
1028147,44,2496,3,6,1/15/17,20:19:24,1764,12
1028148,44,2497,3,6,1/15/17,20:19:24,1784,8
1028149,44,2498,3,6,1/15/17,20:19:24,1772,8
1028150,44,2499,3,6,1/15/17,20:19:24,1764,8
1028151,44,2500,3,6,1/15/17,20:19:24,1768,8
1028152,44,2501,3,6,1/15/17,20:19:24,1768,4
1028153,44,2502,3,6,1/15/17,20:19:24,1780,4
1028154,44,2503,3,6,1/15/17,20:19:24,1780,4
1028155,44,2504,3,6,1/15/17,20:19:24,1784,8
1028156,44,2505,3,6,1/15/17,20:19:24,1784,4
1028157,44,2506,3,6,1/15/17,20:19:24,1792,4
1028158,45,2381,3,6,1/15/17,20:19:20,56,548
1028159,45,2382,3,6,1/15/17,20:19:20,76,540
1028160,45,2383,3,6,1/15/17,20:19:20,96,540
1028161,45,2384,3,6,1/15/17,20:19:20,112,532
1028162,45,2385,3,6,1/15/17,20:19:20,132,524
1028163,45,2386,3,6,1/15/17,20:19:20,152,516
1028164,45,2387,3,6,1/15/17,20:19:20,176,508
1028165,45,2388,3,6,1/15/17,20:19:20,188,500
1028166,45,2389,3,6,1/15/17,20:19:20,212,496
1028167,45,2390,3,6,1/15/17,20:19:20,224,488
1028168,45,2391,3,6,1/15/17,20:19:20,240,480
1028169,45,2392,3,6,1/15/17,20:19:20,256,472
1028170,45,2393,3,6,1/15/17,20:19:20,284,468
1028171,45,2394,3,6,1/15/17,20:19:20,304,460
1028172,45,2395,3,6,1/15/17,20:19:20,320,456
1028173,45,2396,3,6,1/15/17,20:19:20,332,452
1028174,45,2397,3,6,1/15/17,20:19:20,352,444
1028175,45,2398,3,6,1/15/17,20:19:21,364,444
1028176,45,2399,3,6,1/15/17,20:19:21,384,440
1028177,45,2400,3,6,1/15/17,20:19:21,408,428
1028178,45,2401,3,6,1/15/17,20:19:21,436,424
1028179,45,2402,3,6,1/15/17,20:19:21,452,420
1028180,45,2403,3,6,1/15/17,20:19:21,468,412
1028181,45,2404,3,6,1/15/17,20:19:21,488,404
1028182,45,2405,3,6,1/15/17,20:19:21,508,400
1028183,45,2406,3,6,1/15/17,20:19:21,528,392
1028184,45,2407,3,6,1/15/17,20:19:21,544,388
1028185,45,2408,3,6,1/15/17,20:19:21,564,384
1028186,45,2409,3,6,1/15/17,20:19:21,584,376
1028187,45,2410,3,6,1/15/17,20:19:21,600,372
1028188,45,2411,3,6,1/15/17,20:19:21,616,364
1028189,45,2412,3,6,1/15/17,20:19:21,636,356
1028190,45,2413,3,6,1/15/17,20:19:21,652,352
1028191,45,2414,3,6,1/15/17,20:19:21,676,340
1028192,45,2415,3,6,1/15/17,20:19:21,684,332
1028193,45,2416,3,6,1/15/17,20:19:21,700,316
1028194,45,2417,3,6,1/15/17,20:19:21,720,308
1028195,45,2418,3,6,1/15/17,20:19:21,736,308
1028196,45,2419,3,6,1/15/17,20:19:21,740,308
1028197,45,2420,3,6,1/15/17,20:19:21,748,300
1028198,45,2421,3,6,1/15/17,20:19:21,744,300
1028199,45,2422,3,6,1/15/17,20:19:21,740,304
1028200,45,2423,3,6,1/15/17,20:19:21,744,304
1028201,45,2424,3,6,1/15/17,20:19:21,748,304
1028202,45,2425,3,6,1/15/17,20:19:21,756,304
1028203,45,2426,3,6,1/15/17,20:19:21,776,296
1028204,45,2427,3,6,1/15/17,20:19:21,776,300
1028205,45,2428,3,6,1/15/17,20:19:22,780,304
1028206,45,2429,3,6,1/15/17,20:19:22,784,304
1028207,45,2430,3,6,1/15/17,20:19:22,788,308
1028208,45,2431,3,6,1/15/17,20:19:22,796,312
1028209,45,2432,3,6,1/15/17,20:19:22,808,304
1028210,45,2433,3,6,1/15/17,20:19:22,820,300
1028211,45,2434,3,6,1/15/17,20:19:22,836,292
1028212,45,2435,3,6,1/15/17,20:19:22,848,288
1028213,45,2436,3,6,1/15/17,20:19:22,864,280
1028214,45,2437,3,6,1/15/17,20:19:22,880,276
1028215,45,2438,3,6,1/15/17,20:19:22,896,268
1028216,45,2439,3,6,1/15/17,20:19:22,916,260
1028217,45,2440,3,6,1/15/17,20:19:22,948,260
1028218,45,2441,3,6,1/15/17,20:19:22,964,252
1028219,45,2442,3,6,1/15/17,20:19:22,980,248
1028220,45,2443,3,6,1/15/17,20:19:22,1000,240
1028221,45,2444,3,6,1/15/17,20:19:22,1052,224
1028222,45,2445,3,6,1/15/17,20:19:22,1068,224
1028223,45,2446,3,6,1/15/17,20:19:22,1088,216
1028224,45,2447,3,6,1/15/17,20:19:22,1100,216
1028225,45,2448,3,6,1/15/17,20:19:22,1128,208
1028226,45,2449,3,6,1/15/17,20:19:22,1136,204
1028227,45,2450,3,6,1/15/17,20:19:22,1148,192
1028228,45,2451,3,6,1/15/17,20:19:22,1200,184
1028229,45,2452,3,6,1/15/17,20:19:22,1220,172
1028230,45,2453,3,6,1/15/17,20:19:22,1244,168
1028231,45,2454,3,6,1/15/17,20:19:22,1264,160
1028232,45,2455,3,6,1/15/17,20:19:22,1284,156
1028233,45,2456,3,6,1/15/17,20:19:22,1304,148
1028234,45,2457,3,6,1/15/17,20:19:22,1332,144
1028235,45,2458,3,6,1/15/17,20:19:23,1352,136
1028236,45,2459,3,6,1/15/17,20:19:23,1372,124
1028237,45,2460,3,6,1/15/17,20:19:23,1392,116
1028238,45,2461,3,6,1/15/17,20:19:23,1412,116
1028239,45,2462,3,6,1/15/17,20:19:23,1432,108
1028240,45,2463,3,6,1/15/17,20:19:23,1452,108
1028241,45,2464,3,6,1/15/17,20:19:23,1472,104
1028242,45,2465,3,6,1/15/17,20:19:23,1496,100
1028243,45,2466,3,6,1/15/17,20:19:23,1512,92
1028244,45,2467,3,6,1/15/17,20:19:23,1536,88
1028245,45,2468,3,6,1/15/17,20:19:23,1560,88
1028246,45,2469,3,6,1/15/17,20:19:23,1588,88
1028247,45,2470,3,6,1/15/17,20:19:23,1604,84
1028248,45,2471,3,6,1/15/17,20:19:23,1620,80
1028249,45,2472,3,6,1/15/17,20:19:23,1640,72
1028250,45,2473,3,6,1/15/17,20:19:23,1652,64
1028251,45,2474,3,6,1/15/17,20:19:23,1664,64
1028252,45,2475,3,6,1/15/17,20:19:23,1692,56
1028253,45,2476,3,6,1/15/17,20:19:23,1696,48
1028254,45,2477,3,6,1/15/17,20:19:23,1700,52
1028255,45,2478,3,6,1/15/17,20:19:23,1704,48
1028256,45,2479,3,6,1/15/17,20:19:23,1700,52
1028257,45,2480,3,6,1/15/17,20:19:23,1712,52
1028258,45,2481,3,6,1/15/17,20:19:23,1720,48
1028259,45,2482,3,6,1/15/17,20:19:23,1720,48
1028260,45,2483,3,6,1/15/17,20:19:23,1720,52
1028261,45,2484,3,6,1/15/17,20:19:23,1720,52
1028262,45,2485,3,6,1/15/17,20:19:23,1720,52
1028263,45,2486,3,6,1/15/17,20:19:23,1720,56
1028264,45,2487,3,6,1/15/17,20:19:23,1720,56
1028265,45,2488,3,6,1/15/17,20:19:24,1712,56
1028266,45,2489,3,6,1/15/17,20:19:24,1696,52
1028267,45,2490,3,6,1/15/17,20:19:24,1688,52
1028268,45,2491,3,6,1/15/17,20:19:24,1684,40
1028269,45,2492,3,6,1/15/17,20:19:24,1688,36
1028270,45,2493,3,6,1/15/17,20:19:24,1692,36
1028271,45,2494,3,6,1/15/17,20:19:24,1700,36
1028272,45,2495,3,6,1/15/17,20:19:24,1704,36
1028273,45,2496,3,6,1/15/17,20:19:24,1704,32
1028274,45,2497,3,6,1/15/17,20:19:24,1708,32
1028275,45,2498,3,6,1/15/17,20:19:24,1708,28
1028276,45,2499,3,6,1/15/17,20:19:24,1716,24
1028277,45,2500,3,6,1/15/17,20:19:24,1728,24
1028278,45,2501,3,6,1/15/17,20:19:24,1724,28
1028279,45,2502,3,6,1/15/17,20:19:24,1720,28
1028280,45,2503,3,6,1/15/17,20:19:24,1720,32
1028281,45,2504,3,6,1/15/17,20:19:24,1716,36
1028282,45,2505,3,6,1/15/17,20:19:24,1712,36
1028283,45,2506,3,6,1/15/17,20:19:24,1712,40
1028284,45,2507,3,6,1/15/17,20:19:24,1716,36
1028285,45,2508,3,6,1/15/17,20:19:24,1720,28
1028286,45,2509,3,6,1/15/17,20:19:24,1724,20
1028287,45,2510,3,6,1/15/17,20:19:24,1720,20
1028288,45,2511,3,6,1/15/17,20:19:24,1724,20
1028289,45,2512,3,6,1/15/17,20:19:24,1732,16
1028290,45,2513,3,6,1/15/17,20:19:24,1744,8
1028291,45,2514,3,6,1/15/17,20:19:24,1756,4
1028292,45,2515,3,6,1/15/17,20:19:24,1756,8
1028293,45,2516,3,6,1/15/17,20:19:24,1760,8
1028294,45,2517,3,6,1/15/17,20:19:24,1768,4
1028295,45,2518,3,6,1/15/17,20:19:25,1772,4
1028296,45,2519,3,6,1/15/17,20:19:25,1784,8
1028297,45,2520,3,6,1/15/17,20:19:25,1792,48
1028298,45,2521,3,6,1/15/17,20:19:25,1788,52
1028299,45,2522,3,6,1/15/17,20:19:25,1776,60
1028300,45,2523,3,6,1/15/17,20:19:25,1764,68
1028301,47,2466,3,6,1/15/17,20:19:23,1876,16
1028302,47,2467,3,6,1/15/17,20:19:23,1876,20
1028303,47,2468,3,6,1/15/17,20:19:23,1872,16
1028304,47,2469,3,6,1/15/17,20:19:23,1864,20
1028305,47,2470,3,6,1/15/17,20:19:23,1864,16
1028306,47,2471,3,6,1/15/17,20:19:23,1860,20
1028307,47,2472,3,6,1/15/17,20:19:23,1852,16
1028308,47,2473,3,6,1/15/17,20:19:23,1852,8
1028309,47,2474,3,6,1/15/17,20:19:23,1848,8
1028310,47,2475,3,6,1/15/17,20:19:23,1848,8
1028311,47,2476,3,6,1/15/17,20:19:23,1848,8
1028312,47,2477,3,6,1/15/17,20:19:23,1840,8
1028313,47,2478,3,6,1/15/17,20:19:23,1840,8
1028314,47,2479,3,6,1/15/17,20:19:23,1832,12
1028315,47,2480,3,6,1/15/17,20:19:23,1836,8
1028316,47,2481,3,6,1/15/17,20:19:23,1836,8
1028317,47,2482,3,6,1/15/17,20:19:23,1840,8
1028318,47,2483,3,6,1/15/17,20:19:23,1844,8
1028319,47,2484,3,6,1/15/17,20:19:23,1848,8
1028320,47,2485,3,6,1/15/17,20:19:23,1852,4
1028321,47,2486,3,6,1/15/17,20:19:23,1852,8
1028322,47,2487,3,6,1/15/17,20:19:23,1848,8
1028323,47,2488,3,6,1/15/17,20:19:24,1848,4
1028324,47,2489,3,6,1/15/17,20:19:24,1848,4
1028325,47,2490,3,6,1/15/17,20:19:24,1848,4
